seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,35,35,36,705,4.1964,0.482
2,1,9,44,10,708,4.2143,0.041
3,0,0,44,1,652,3.8810,0.019
4,0,0,44,1,654,3.8929,0.019
5,0,0,44,1,645,3.8393,0.019
6,0,0,44,1,673,4.0060,0.019
7,0,0,44,1,653,3.8869,0.019
8,0,0,44,1,649,3.8631,0.019
9,0,0,44,1,684,4.0714,0.020
10,0,0,44,1,698,4.1548,0.021
11,0,0,44,1,671,3.9940,0.019
12,0,0,44,1,703,4.1845,0.020
13,0,0,44,1,659,3.9226,0.019
14,0,0,44,1,642,3.8214,0.018
15,0,0,44,1,672,4.0000,0.019
16,0,0,44,1,706,4.2024,0.020
17,0,0,44,1,656,3.9048,0.019
18,0,0,44,1,700,4.1667,0.020
19,0,0,44,1,663,3.9464,0.019
20,0,0,44,1,592,3.5238,0.017
21,0,0,44,1,660,3.9286,0.019
22,0,0,44,1,653,3.8869,0.019
23,0,0,44,1,647,3.8512,0.019
24,0,0,44,1,680,4.0476,0.020
25,0,0,44,1,693,4.1250,0.020
26,0,0,44,1,695,4.1369,0.020
27,0,0,44,1,630,3.7500,0.018
28,0,0,44,1,683,4.0655,0.019
29,0,0,44,1,627,3.7321,0.018
30,0,0,44,1,686,4.0833,0.020
31,0,0,44,1,697,4.1488,0.020
32,0,0,44,1,727,4.3274,0.021
33,0,0,44,1,642,3.8214,0.018
34,0,0,44,1,653,3.8869,0.018
35,0,0,44,1,670,3.9881,0.019
36,0,0,44,1,686,4.0833,0.020
37,0,0,44,1,675,4.0179,0.020
38,0,0,44,1,632,3.7619,0.019
39,0,0,44,1,670,3.9881,0.020
40,0,0,44,1,675,4.0179,0.020
41,0,0,44,1,671,3.9940,0.020
42,0,0,44,1,665,3.9583,0.019
43,0,0,44,1,646,3.8452,0.019
44,0,0,44,1,667,3.9702,0.020
45,0,0,44,1,666,3.9643,0.019
46,0,0,44,1,674,4.0119,0.019
47,0,0,44,1,659,3.9226,0.019
48,0,0,44,1,674,4.0119,0.019
49,0,0,44,1,697,4.1488,0.021
50,0,0,44,1,623,3.7083,0.018
51,0,0,44,1,660,3.9286,0.019
52,0,0,44,1,659,3.9226,0.019
53,0,0,44,1,716,4.2619,0.021
54,0,0,44,1,640,3.8095,0.018
55,0,0,44,1,655,3.8988,0.019
56,0,0,44,1,664,3.9524,0.019
57,0,0,44,1,663,3.9464,0.019
58,0,0,44,1,673,4.0060,0.019
59,0,0,44,1,657,3.9107,0.019
60,0,0,44,1,686,4.0833,0.019
61,0,0,44,1,662,3.9405,0.019
62,0,0,44,1,636,3.7857,0.019
63,0,0,44,1,641,3.8155,0.018
64,0,0,44,1,666,3.9643,0.019
65,0,0,44,1,673,4.0060,0.020
66,0,0,44,1,667,3.9702,0.020
67,0,0,44,1,684,4.0714,0.020
68,0,0,44,1,638,3.7976,0.019
69,0,0,44,1,689,4.1012,0.020
70,0,0,44,1,658,3.9167,0.019
71,0,0,44,1,654,3.8929,0.020
72,0,0,44,1,646,3.8452,0.018
73,0,0,44,1,649,3.8631,0.019
74,0,0,44,1,645,3.8393,0.018
75,0,0,44,1,655,3.8988,0.019
76,0,0,44,1,668,3.9762,0.019
77,0,0,44,1,647,3.8512,0.019
78,0,0,44,1,702,4.1786,0.020
79,0,0,44,1,630,3.7500,0.018
80,0,0,44,1,689,4.1012,0.020
81,0,0,44,1,675,4.0179,0.020
82,0,0,44,1,675,4.0179,0.020
83,0,0,44,1,718,4.2738,0.021
84,0,0,44,1,687,4.0893,0.020
85,0,0,44,1,672,4.0000,0.020
86,0,0,44,1,668,3.9762,0.019
87,0,0,44,1,665,3.9583,0.019
88,0,0,44,1,709,4.2202,0.021
89,0,0,44,1,661,3.9345,0.019
90,0,0,44,1,654,3.8929,0.019
91,0,0,44,1,690,4.1071,0.020
92,0,0,44,1,671,3.9940,0.020
93,0,0,44,1,707,4.2083,0.020
94,0,0,44,1,669,3.9821,0.020
95,0,0,44,1,666,3.9643,0.019
96,0,0,44,1,652,3.8810,0.019
97,0,0,44,1,657,3.9107,0.020
98,0,0,44,1,634,3.7738,0.018
99,0,0,44,1,662,3.9405,0.019
100,0,0,44,1,673,4.0060,0.020
101,0,0,44,1,635,3.7798,0.018
102,0,0,44,1,653,3.8869,0.019
