seed,deadlock_found,new_constraints,total_constraints,iterations,trains_completed,trains_per_hr,cpu_time
1,1,26,26,27,702,4.1786,0.194
2,0,0,26,1,707,4.2083,0.058
3,0,0,26,1,653,3.8869,0.034
4,0,0,26,1,651,3.8750,0.046
5,0,0,26,1,650,3.8690,0.035
6,0,0,26,1,671,3.9940,0.036
7,0,0,26,1,655,3.8988,0.034
8,0,0,26,1,652,3.8810,0.037
9,0,0,26,1,686,4.0833,0.041
10,0,0,26,1,700,4.1667,0.046
11,0,0,26,1,673,4.0060,0.052
12,0,0,26,1,701,4.1726,0.035
13,0,0,26,1,661,3.9345,0.036
14,0,0,26,1,643,3.8274,0.039
15,0,0,26,1,670,3.9881,0.052
16,0,0,26,1,706,4.2024,0.037
17,0,0,26,1,658,3.9167,0.036
18,0,0,26,1,699,4.1607,0.043
19,0,0,26,1,662,3.9405,0.039
20,0,0,26,1,596,3.5476,0.032
21,0,0,26,1,663,3.9464,0.034
22,0,0,26,1,655,3.8988,0.039
23,0,0,26,1,647,3.8512,0.041
24,0,0,26,1,684,4.0714,0.036
25,0,0,26,1,690,4.1071,0.043
26,0,0,26,1,691,4.1131,0.036
27,0,0,26,1,632,3.7619,0.035
28,0,0,26,1,680,4.0476,0.036
29,0,0,26,1,627,3.7321,0.032
30,0,0,26,1,685,4.0774,0.037
31,0,0,26,1,697,4.1488,0.041
32,0,0,26,1,733,4.3631,0.046
33,0,0,26,1,642,3.8214,0.034
34,0,0,26,1,655,3.8988,0.035
35,0,0,26,1,666,3.9643,0.038
36,0,0,26,1,685,4.0774,0.046
37,0,0,26,1,674,4.0119,0.036
38,0,0,26,1,630,3.7500,0.033
39,0,0,26,1,673,4.0060,0.037
40,0,0,26,1,677,4.0298,0.039
41,0,0,26,1,673,4.0060,0.052
42,0,0,26,1,666,3.9643,0.037
43,0,0,26,1,647,3.8512,0.035
44,0,0,26,1,670,3.9881,0.054
45,0,0,26,1,663,3.9464,0.048
46,0,0,26,1,672,4.0000,0.036
47,0,0,26,1,657,3.9107,0.036
48,0,0,26,1,673,4.0060,0.042
49,0,0,26,1,698,4.1548,0.037
50,0,0,26,1,622,3.7024,0.037
51,0,0,26,1,661,3.9345,0.042
52,0,0,26,1,659,3.9226,0.037
53,0,0,26,1,714,4.2500,0.043
54,0,0,26,1,639,3.8036,0.034
55,0,0,26,1,654,3.8929,0.035
56,0,0,26,1,669,3.9821,0.042
57,0,0,26,1,662,3.9405,0.042
58,0,0,26,1,674,4.0119,0.038
59,0,0,26,1,654,3.8929,0.036
60,0,0,26,1,685,4.0774,0.037
61,0,0,26,1,664,3.9524,0.036
62,0,0,26,1,637,3.7917,0.035
63,0,0,26,1,645,3.8393,0.033
64,0,0,26,1,666,3.9643,0.036
65,0,0,26,1,674,4.0119,0.035
66,0,0,26,1,666,3.9643,0.036
67,0,0,26,1,684,4.0714,0.035
68,0,0,26,1,638,3.7976,0.034
69,0,0,26,1,685,4.0774,0.037
70,0,0,26,1,659,3.9226,0.035
71,0,0,26,1,660,3.9286,0.040
72,0,0,26,1,645,3.8393,0.035
73,0,0,26,1,649,3.8631,0.038
74,0,0,26,1,645,3.8393,0.034
75,0,0,26,1,654,3.8929,0.039
76,0,0,26,1,668,3.9762,0.035
77,0,0,26,1,651,3.8750,0.035
78,0,0,26,1,699,4.1607,0.058
79,0,0,26,1,633,3.7679,0.034
80,0,0,26,1,689,4.1012,0.037
81,0,0,26,1,672,4.0000,0.051
82,0,0,26,1,672,4.0000,0.037
83,0,0,26,1,717,4.2679,0.037
84,0,0,26,1,689,4.1012,0.038
85,0,0,26,1,674,4.0119,0.035
86,0,0,26,1,668,3.9762,0.035
87,0,0,26,1,660,3.9286,0.034
88,0,0,26,1,713,4.2440,0.036
89,0,0,26,1,662,3.9405,0.043
90,0,0,26,1,655,3.8988,0.034
91,0,0,26,1,691,4.1131,0.035
92,0,0,26,1,674,4.0119,0.039
93,0,0,26,1,705,4.1964,0.043
94,0,0,26,1,670,3.9881,0.037
95,0,0,26,1,668,3.9762,0.035
96,0,0,26,1,651,3.8750,0.034
97,0,0,26,1,658,3.9167,0.036
98,0,0,26,1,633,3.7679,0.035
99,0,0,26,1,666,3.9643,0.036
100,0,0,26,1,672,4.0000,0.043
101,0,0,26,1,641,3.8155,0.041
